, -0.4237306189839629
peel,0.6554190479167239
properli,-0.44469143960744156
expound,-1.119286250836264
summari,-0.5303542948552791
curiosa,0.5749609401792966
movieoftheweek,-0.1416215626115196
beta,-0.6178176836749367
tartli,-0.1880492087780353
byatt',-0.021586989154349243
mirren,1.4665017316497129
angstridden,-0.5111422019302867
[director],-2.9423504126674906
pascal,-0.33336716362545565
ten,-0.688539976963773
powaqqatsi,0.48825058102153
purportedli,-0.9873459965724083
month,0.05811859131822656
beresford,0.10445267491762351
feather,-3.6525110765139086
spall,0.024125724236175625
teeter,0.3259588373874703
best,2.126457827577326
skimpi,-1.6555860053275404
postcamp,0.07862547883800736
shoulder,-1.3395384042680225
bettani,1.6377825314820467
rebellion,0.5988960169570455
cartoonlik,0.6176315550227516
idealist,0.7903295918013314
glu,1.3367253257432754
chipper,-1.6636019989243283
highstrung,-0.14914845658163206
rohmer',-1.6479874526389253
tso',0.3877238346445032
injokey,1.0778087304794775
correctli,-0.3146799281850677
femin,-2.6814922337671785
ninguém,-0.4220530155036458
william,1.0637293079670407
smooth,0.8361438380401738
doctor',0.3794644075609161
hunk,1.6380558102405431
jangl,-0.016660162954479377
comput,-2.946889230991246
angri,1.4144547557794127
noir,0.7425813541711026
undramat,-0.07115482536178673
wallpap,0.14147157009907715
soliah,-0.4714663326861566
cleaver,0.33330229496593017
stir,0.42327235076704545
wilson,-1.7576874519868173
peralta,0.9703468130914501
[binoch,0.2728788331191046
bat,-0.37190883205824027
avi,0.7071984478002926
[serry],-0.8851255764512321
cow,-0.6056673291460097
endur,-3.2944996402163067
characters],-0.311594017816233
evinc,-1.2544473436859966
levar,-0.28126480875854015
su,1.0020521168204195
intellig,2.000351859472522
adag,1.4991144293403713
took,1.2224212937114902
travi,0.2960205902555084
wed,0.9888302651093038
homosexu,-0.733883502151594
reverber,0.49043037379161813
manner,-0.557550374234595
june,0.33330229496593017
wash,1.2074096414738242
muddi,-0.9572252284363936
theater,-1.2408606841975856
crosscut,-0.782862703834667
pine,-0.5416838368635228
slack,3.2584340755499737
rachel,0.1331797330180454
gap,0.8154216042912844
snazzylook,-0.15876501289348222
toss,-1.7719701949934599
notsobright,-1.038682726483304
zaidan,-0.041334627200606176
restag,-0.35424934312888656
plod,-4.928683540408229
statesmen,0.3788644576916377
[gayton',-0.29071423021937787
'wow',-0.41990022671161376
calibr,-2.3831301964626785
holograph,0.47014017626477766
viterelli,-0.21603409836816656
piec,1.7611058083852429
soderbergh,1.7807459654815294
oafish,-0.16850098938204613
joão,-0.13250217345931775
toni,-0.35603895464179497
wellmad,-0.6321763913252194
escondido,-0.25575297594776697
free,-2.0817127517792633
analysi,0.792421072528112
kahlori,0.4690320557207439
folksi,-0.05684587254487971
slacker,-2.859629059815499
sure—if,-0.0662877707944363
flatfoot,-0.09351958561470738
mexico,0.017755843088497834
munch',0.30655644993736825
aid,-0.09339884245786118
'compleja,0.22725156716262232
bravo,-1.8445263918255512
relev,0.014154471724521717
uncr,-0.6875624503798584
entertainingli,1.6127684413322905
fast,3.148696129403034
ana,0.6571798110241327
sy,0.5011808102480149
unquestion,1.4681476513704217
defend,0.9221445262586049
decrepitud,0.016733319926286908
foreground,0.04750443970740964
gandalf,-0.6694970471367543
surehand,0.09988757738471855
thekid,-1.239077491570384
autobiograph,-1.218001877689696
opac,-0.06997304932751322
norm,1.4989924616546164
overdos,0.943170282279638
topic,0.6085425685933644
fruition,0.100577605453675
tax,-2.0319485979377303
serpent',0.011423011781829178
margolo,0.8134351997168746
lifechang,0.6231357072917757
novel',-1.0017565874976213
terri,0.26149708678460387
dirigir,-0.36475467686225516
water',-0.5391592294081231
'let',-0.1403338766760717
fume,0.6820750076786066
verv,-0.5660627254733694
vacat,-0.056337508108598645
jell,-0.7338426520066768
portabl,-0.027926355315727236
mpaa,-0.5156106821204006
conan,2.2613227241421057
boast,-0.3656320571233968
fray,-0.5536965345262621
companystyl,-0.37374548234049976
infinit,0.3767577595676678
nolden,-0.9248990390594599
devotedli,-1.354492753572639
scenest,0.1836110231295485
totalment,0.4983006126057665
workman',1.7906852869304344
unremittingli,-0.5926578015889064
lightfoot,-0.4111488785118452
barrett,1.2093827449782903
hype,-0.5083384991067473
parodia,-0.46623542158693804
puddl,-0.050182096974801325
floppi,0.9119472521956425
pure,-0.09687758537270864
hubac',0.01734231393687711
ladi,1.0407849059721404
lower,-6.494842274743834
kidsandfamilyori,2.9294544374890132
motherland,0.08036076740664234
crawl,0.3203354326471401
longwind,-1.0377282129363772
vicari,-1.0725409847161402
nature/nurtur,0.9425308624228094
jr,-1.4053885323030688
relianc,-0.6314478852795663
lleno,0.16064511704625817
dogma,-0.40982974068730543
ong',0.28379238586781425
arc,1.5782585039983121
tinni,-0.2583068094051886
overlong,-2.2583167687425814
'alabama',0.22975190924548652
disagre,-1.2409001132541462
garbag,-0.8998829855780199
heroism,-0.5703391235647668
woe,0.3644693991337306
splendidlook,-0.09154968168433414
flop,-0.5040696770860155
advic,-2.815098204507254
encompass,-0.051920431245443384
dark,0.5842449039141259
pointedli,0.027175615345442525
warweari,-0.07752634286445792
downfal,0.02030598169483847
bigscreen,-0.5858339952345278
friend',-1.6822079769338516
spif,-0.2617453564082977
mike,3.0885883317912506
particular,-2.2695117700733487
everything',-0.21311721055111413
regalia,1.043524040691362
steadfastli,1.4932387928759474
evanesc,0.06433276343256296
bart,0.12764994410728797
bleak,0.15387845941932365
task,0.1368302720273067
khouri,0.3677327685500363
uhf,-0.2472684223403176
crush,-2.6205168235221628
indict,2.636961106557096
inan,-2.819949970648204
boombam,0.052653034144439156
revit,-1.6748641303194527
latrin,-0.5138822362883396
goliath,-1.908828827843086
sadli,-4.409054887531458
flatul,0.9382171414958037
gyllenha,-0.30475377923347946
achronolog,2.169355285080306
background,-0.8125020562374243
polanski,1.5518899107097892
aaliyah,-0.9236587723827961
mundo,0.40338296856890404
extremesport,-0.2702956805105133
venice/venic,0.4158114156698323
schultz,1.2555479413024517
buggi,-0.056447259074130084
graciou,0.05956091759457309
hotel,-1.011528468495966
continuação,-0.36475467686225516
fastmov,0.5718173211884598
peerlessli,1.6085047781273405
confus,-1.9498833098660124
romeo,-0.09895219073894203
spar,1.0193982969726074
th,2.6098864836703264
schlocki,0.055877953842948205
smackdab,0.026850581107973084
quandari,0.06503963296360854
teacher',0.47454273670286706
sidebysid,0.9648178631594513
scarlet',-0.8755376353025979
grasp,0.09056570650808536
togeth,1.082123093073706
piper,0.129772321015627
kinki,1.2295631676383438
screw,1.2926573388390241
oldschool,1.4445501503306655
uncanni,0.823034556736327
dangerfield,-0.4283582259303564
'scratch',2.2707791224922875
watt,0.1235157423010682
mourn,1.0785718823448456
befal,1.5378392127955043
drum,3.5544672772866575
espn',1.4261247492926266
entrap,0.1986042198897414
groov,0.4320733046997959
flounder,-3.3295138246130342
molest,-1.0418978256241451
amini,-0.4433539287839348
preprogram,-0.34412746703330693
clint,-0.8235657715747645
pender,-0.28744986693750313
mirth,0.3524062371438589
scuttl,-0.4282606059774977
goer,1.0326012759221184
tit,-1.1962149071921628
arteta,0.9824240702467768
pro,-0.2682274297408953
malkovich,0.9999625372372098
serendip,0.140135960351016
outing,1.349198478721893
whiney,-0.7196597354120261
commanderinchief,0.5586759403264426
explan,-0.895805515122724
mood,1.5864771558160191
bow,0.8533719212183515
promisingli,-0.6770691853567519
epp,-3.2506430948068457
hippest,-0.2344352919958589
vari,-0.21231662106767404
smokey,0.47345715741375766
seek,-0.15886413630040847
stage,-0.135635009591473
notquitesuburban,-0.6235766526889911
offbeat,1.8146524424234116
footbal,-1.6134942715898142
dualist,1.107386381997698
oído,0.21359519450997608
lash,-0.0685487633514411
interwoven…,0.07040656080114444
outright,1.1504895008795772
poor,-2.9009683238159854
ozpetek,1.2920016671100938
inarticul,-0.7216303716773393
misti,3.2139634056159454
upandcom,-1.0467717907389813
genderbend,2.7386573426132816
coburn,-0.1707633210246091
uncompl,2.148959540706016
devast,0.08994704337249393
kuni,-0.3278967213733136
bardem,-0.14603649454573295
elmo,-0.10548394513228197
optic,0.47211735525062054
turk,-0.20460286132982863
'masterpiece',-0.17703313584486322
represent,0.7121039245380856
skeev,-0.7911016928942836
vividli,1.9090973507982039
treebeard,0.30933400685334256
cheat,-0.6983816791706307
sudsi,-2.78128821714706
writerproducerdirector,-0.5583362868225934
flip,1.5131068864576889
yacht,-1.5411342441063776
envis,1.541410502436212
madeforc,-1.1613378986902343
apocalyps,2.304755807918492
peopl,-0.6066383996602912
pyrotechn,-1.8079169988299786
championship,-0.019525535981351438
pea,-0.3846165080934393
unblink,-0.13027264779740894
crappola,0.07910796040516929
grimli,0.9995422105397046
trucklov,-0.19534919160839054
hamilton',0.4463904345253553
journalist,-1.0267073449936268
piquant,0.9562038596988653
cloth,-0.21078066181877703
bythenumb,-2.2647658151465793
spielbergian,0.6091441576569084
vertigin,1.4374707187026228
norman,-0.18311858442576195
sea,0.21948629048924273
idea,-1.739042029550412
sí,0.19253367159729742
selfrev,0.12065012470405256
wilder,-2.918749132435569
jagger',-0.5962859769078803
bromid,1.0647101923402844
nonconformist,-0.33213311279652097
death,-0.41423452254007165
inoffens,-0.9596918984780569
gob,-0.17634280669882332
godfrey,0.4664780177284775
omiss,-3.6393183794145747
cheapo,-1.3027376301421814
trite,-3.8877168053001587
tsukamoto',1.827421478907739
codirector,-0.280423016502791
samira,-0.27091237202610713
season,-0.7002977937505297
complejo,0.29288403229838417
mideast,0.10799553227170919
choos,-1.5118166779389748
felt,-1.3348052283012422
strangest,0.8405859664621628
draw,0.3099545468328941
handson,1.3492819880502152
juergensen,0.3551024013066328
pent,0.8690878178173816
[raimi's],0.23615168515317556
sensual,1.3617480756219336
roughshod,1.1072040878823686
golden,0.41000672662182236
shambl,1.864558688646492
polici,1.0703351857252839
prais,-0.09249567261287614
invok,0.022346807825372794
burkinab,0.05873900962418012
juvenil,1.4984608441373224
tre,1.3416712699452005
ooz,1.3273426865467315
allinal,1.0794434088120475
ruin,-1.2089530109597482
hastili,-2.822875891477389
eckstraordinarili,-0.04731120419439622
fight,0.2606745119767546
cocoon,-0.5152473099181756
italic,-0.3776656586444872
sinner,1.0651673412668352
lesserprais,-1.6806706921539576
asia,1.0553637970414833
sparklingli,0.022963080221827206
ni,0.6111111365699757
farewelltoinnoc,-0.5016138662448035
spielberg',1.1703574245025112
rollerblad,-0.43620415829360426
ensur,1.8246393048339338
smitten,0.08332593386486188
vittorio,-0.6273238846289075
nearli,-0.40630253383545956
bonecrush,0.11962370333169628
rhythmic,0.48567171536442555
reawaken,-1.569697693425405
commodifi,-0.20566071569072467
rueful,0.6427610011449713
onedimension,-0.37032358444469177
academi,-1.523352533559721
herd,-0.0453119877503908
gripe,0.27174308072072584
marketplac,1.018072164710418
lion,1.576230181520306
pressur,-0.16024292042870444
crass,-2.8375665033544486
ramsay',0.6587652615674031
razzi,-0.832652180379246
worldlywis,1.3416712699452005
motown',0.9331041698133028
pabst,1.712566532411375
digno,0.19253367159729742
divertiss,1.6516638279617561
jag,-1.768977428260398
figur,-1.0783410666255
number,-2.367339924868409
denial,-1.76502568796217
foreshadow,-0.16294569549121007
closer,1.06873670496578
perspicaci,-0.9749450296818344
neardisast,1.519436490872267
weasel,0.09956984556205879
intriguingli,1.2574534689424015
siberian,0.25040529010082707
effect,2.548556941690799
mother/daught,-0.5006487667066843
chimney,-0.3588514024994296
gondri,-0.5590231944745784
is…,1.7405795585705128
recreat,0.8413530066525048
playwrit,1.2928122691053547
woodland,0.3229169653235138
arni,1.968828747228648
deviou,0.6079396265319108
ditti,-0.16569804638572103
sinist,2.2435045461890732
farcic,-0.752968594564768
illeg,0.1025525355048368
cleverli,0.7004049472367058
yi,1.0405194626323426
barney,-0.10423647495788319
iibirkenau,-0.15396908332659093
novic,0.6718581484118786
lawmen,0.9317276504298349
incarn,-0.9776694936082402
detach,-2.001917277538321
puriti,0.13458322265589706
también,0.9383770648687797
repetit,-2.2477828030290348
smoochi,-2.3843284918383056
reef,1.4554046146195223
arkin,1.504396039106282
cram,-0.5478336950389063
lint,0.35027681296759194
chicago',-1.1413301872229842
insult,-1.2900268919445537
kiddi,-1.8168277824074421
air,-0.7155023908399651
[gosling's],0.08915396647257744
scarpia,0.07807414383737062
oliveira,0.5732947027142338
destruct,-2.3987666733072492
moulin,0.15359231806936313
lessthancompel,-1.3743076204026574
hiss,-0.1764797622363385
luck,0.3839588019376006
hamper,-2.626076359447451
grumbl,0.4055338261676447
slc,-0.938077246057542
witchstyl,0.7345556226947844
chillingli,0.32979559187202095
call,0.3461455558244691
everyth,-1.8658623180362932
wellcraft,2.5857242458418144
access,-0.04151224051079803
rothman',-1.8723529980960771
uncoordin,-1.2393730806844236
victori,2.4615331472091575
doppelgang,0.6572086632505557
globe,1.283831188650447
videologu,0.1488559681632398
punchi,0.9572180359017738
clown,-1.414178624764621
…passabl,-1.6039765829125832
deftli,0.322353279189817
sack,-0.10182273283979652
pseudoseri,-0.7701736713912609
bite,-0.39199110008118593
flame,-2.424269608116077
[in,2.038295873549422
realizando,-0.25575297594776697
greasiest,-1.1500705496594732
brand,-0.7210490108477354
chevi,-0.5807323269264265
action/comedi,-0.5169492292259833
jiang,0.06689681889493607
corner,-0.635716677343679
mod,-0.08540639103123045
argument,1.898539628377115
readi,-1.1140289958974423
lackofattent,1.4413846260424539
enthron,0.7838270948570261
triedandtru,-0.13490126500155544
awash,-0.05433334436350074
escapad,-0.23394387571789185
somebodi,-1.3776077155701703
cerebr,-0.8485196313612021
kathi,-0.5072480556908094
skil,0.09350763013470459
highoctan,0.05918036050561091
eldritch,-0.26871536004837826
overburden,-0.39396193024137016
crapul,-0.3875623788707942
deposit,-0.14127000085995833
'e,-0.25575297594776697
ahola',-0.2279897963759533
malarkey,-0.17703313584486322
'memento',0.07718114706257527
goodall',-1.09501124727712
far,-0.9194601148677197
myer',1.4289768006013375
stink,-1.9522778780418095
dislik,-2.288796368791895
overboard,-0.17301746434596504
smile,1.0161671751593409
glass',0.31069355731918763
euphem,-0.19428008048249235
valentin,-0.18056123542601699
subsid,-0.10573538396752796
slip,-0.2587465003958213
phlegmat,-0.0128023327206205
hobbl,-0.09601153071665816
nonfirsthand,0.5552481601514151
frontman,0.28602333055564333
characterbas,0.8956079849345022
form,1.7540737994698843
scatter,-2.238523134823739
irresist,3.83627989746884
abrupt,-0.5153646600421409
flatman,0.08413544160091342
armeniancanadian,0.3642782673265414
forgett,-0.4220118666517368
interstiti,1.4374707187026228
shekhar,-0.11192571591823916
unhurri,0.415403851419638
benigni,-3.0879455417027084
duke,1.3345846503850374
zish,0.8074872210521454
afghani,0.03408617923918911
fubar,0.21585899079458076
state,1.0906217883622922
[gulpilil],0.7017483601999994
subaquat,-0.045798490132877095
era,0.48489931560020055
documentarylik,0.48383298753975
bloodless,-0.3377623955209731
regi,-0.6132035340078487
timeconsum,0.391339396245531
cowardli,-1.3263540895335089
drain,-4.022391621501327
french,1.364885297818508
lai',-0.5632905149954222
hypothesi,-1.330195003468618
`hey,-0.29857733790169316
subtlest,0.33154497516529063
[jegyu,-0.14821605556506423
pushi,0.2669169975213052
girl,1.0515973150775093
downtim,-0.7712737619277686
lustrou,0.0631576619170839
limerick,-0.14821605556506423
city',0.5480554065004046
in,0.03928332609613847
painkil,-1.0171167938257315
handsom,-0.09193911632245633
torn,-1.1211930666120353
jerk,-1.270958088130525
modem,-0.708844822161764
chan',1.1809750107923198
fake,-1.107639509546882
pulpi,-0.08188446811456433
stupefi,-0.532258857463584
outsiz,-0.7479476660713867
astut,1.419521235190934
morn,1.760967591515158
genit,-3.5584748869915375
wellbalanc,1.6428079540621008
reptilian,0.9693766499961712
supercharg,0.9379889002332906
wipe,0.11836682301945392
error,-0.4436179188068425
cage',-2.0203280299443094
[is],-0.5259159973804798
broadsid,-1.4383506392614314
make,0.5009700483657434
letterman,-0.043519369657043894
disgust,-1.7363451780946213
scari,-1.2005734103770838
ineffect,-0.5402129185884538
prettyboy,-0.1642431877980294
paperthin,-0.5342033265167662
ouro,0.6031906829995141
gambol,0.9769783945879209
chang,-0.7379540838591425
georg,-0.2606518907471043
letdown,-3.766559293824672
spain,0.0489308261956801
fraught,0.6121826570082324
good,1.11639860850636
enamor,-0.5405095243334888
worthless,-3.14672243912522
bellydanc,1.0427778834859565
tongueti,0.18999798329635909
motor,-0.05691767553315237
[screenwriter],0.45589039802489756
niro',-3.353986625149832
hammi,0.6883395050484857
rambuncti,1.0530931143176918
mind,1.2682952976734454
essenti,-1.8169189414366178
oddli,1.9959320106985752
swept,-2.3916086666171963
misogynist,-0.8378689744025869
ostens,-1.3758071223074786
cinderella,0.49705146106684506
hitch,0.9214267742028496
lifelik,-0.08739158830989378
actors',-0.8314687507675182
practition,0.26848318167911667
joylessli,-0.8507542716041953
move,2.195384122303645
chimpanze,0.08249649722041266
madlib,-0.33747263570907104
render,0.7468040392989725
underpin,3.2755944710372003
unpersuas,-1.3716063420096185
invers,-0.25247313004205213
selfinflict,0.4340556501049946
agesold,-0.036115961148640074
banzai,-0.46559246950621525
cutesypi,-0.783259998466247
stewart,2.150414749006142
faceti,-0.4099912243567251
collect,-0.28828817998701345
uncool,-1.2923024182368794
greed,0.9694429607316193
folktal,0.3099343385077701
affluent,-0.9101346289844517
naipaul,-0.8070623383499933
tok,-1.188977428460239
brothers/abraham,-1.212299256165042
forgiv,2.690322199698898
onstag,0.7091983995722989
overkil,2.984688581998475
favourit,0.005127347923168808
carmen,-0.8375471166581684
ambit,-0.7186603067586215
eastwood,-0.931912269868035
spycraft,0.03555116132761726
rekindl,-0.8287991684463732
unadulter,0.155846209804855
allegori,-1.145684229556226
dignifi,-0.3795393726213437
lightn,-0.3851232552388072
cabin,-1.2272143694365183
chancellor,0.1836110231295485
man,0.1836993008074123
swinger,0.050359757105236436
aesthet,-0.6019368632151433
dass',0.0407297046961622
untug,-1.5345637997651398
comfi,-0.8970658397581835
deniro,-0.29591429128821484
massacr,-1.3680708650517712
progenitor,-0.6691932364422287
mehta',0.03723817148721233
outtochangetheworld,0.6130733030345593
sever,-0.6261157965848626
overwhelm,0.03878880360481704
elegiac,0.7308129432339491
quicki,-0.5481423398874726
eck,-0.6356074403078551
news,-1.1943496189064755
lowli,-0.31031973926071366
frustrado,-0.28126480875854015
ragtag,-0.05815740204725857
hmmm…might,-0.10366950787959334
market,-0.43109184908508397
griffith,0.6891799195860286
heremakono,0.04724581545451864
djeinaba,-0.9968498638944604
nonnarr,0.05717456068914061
syndrom,-2.8832512382054136
arrest,1.8936107353094966
scheme,0.6450695722826527
unbreak,-2.146047792575251
sordid,-2.302134656026922
simpli,-0.02982103758791603
gamut,-0.622696747468361
handdrawn,0.8908827085578085
percuss,0.022346807825372794
yield,0.819447405023522
wiggl,0.011979348510163306
nari,-0.9503113119506359
undogmat,0.8596289671410416
richli,3.9197621726103296
intox,3.3664426807908883
unexamin,-0.11173110193808361
bracingli,-0.05153937651875644
cello,-0.4604879745487828
plan,1.382787699920786
gorefest,2.2446368503573186
topbil,-0.4302452685068857
wreck,2.0529461977534047
nakata',0.41207853647233367
ladder,-0.7073985480543373
injok,0.6863519659805406
rusi,0.3421683479754421
exagger,-0.23588667894554677
cinephil,-0.7167065188780084
dario,-0.8885576090075311
tinsel,-0.870466451194491
liver,-0.6116249110264144
allianc,-1.4981369256173012
talkinghead,1.1629609255368025
immin,-0.7251874033802744
infus,3.748267420740871
twodimension,-0.1272673657472415
cagney',-0.15486784846084126
brotherli,-0.22358937799729525
'[hopkins]doesn't,-1.9990852280770395
praiseworthi,-1.0344500355657558
actionpack,0.7273368969726285
creaturefeatur,0.5744736872596453
spontan,0.6687680070246615
velma,-1.4418390943855068
driven,-0.16804553429158428
vim,-0.8544449835201976
rivet,3.5244807840078956
finest,0.28117732325181827
asinin,-1.1007902353591126
robot,-1.6225292645695026
inappropri,-0.9143129075518768
showdon'ttel,-1.135237659432734
cine,0.48541770389568445
glide,0.5706171887750059
unorthodox,1.3438637609692172
ohsohollywood,0.4300302019823706
unconvent,0.6967662369678976
mother',0.023081778965031257
skeleton,1.5263732335812743
palat,2.204374170656709
[watts],0.4656592389047473
ankledeep,-1.1832355246840804
nonshakespear,1.048204070067428
midtolow,-0.7664307699841935
vincent,0.06376203939967567
lovingli,2.7880839397463557
passer,0.398164139464301
writerdirector,0.1179881425079289
alli,-1.5974533669035558
phantom,-2.2737623314266004
richard,1.2781497591355997
capra,-2.3453661240340193
lovabl,2.438745960839539
cold,-0.9759663584650187
bruis,1.4255567929398387
wornout,-0.9425389410298242
amateurishli,-0.59803505712438
banter,2.8125445985457067
groggi,-0.7446682612996366
secularist,-0.3812762633366156
judg,2.449240328911354
boyd',-0.803223042023363
stilt,-3.0836770313456294
naptim,-1.239077491570384
yasujiro,0.09029561183861572
an],-0.8035213854567463
dogtown,2.784671191230048
contin,0.11372974684666445
purr,0.15372664710868292
headli,0.173586002231096
persecut,0.7515655455940515
yesterday',-0.4456431159305763
burdette',-0.16990302200014826
transfer,-0.597254230628072
dirk,-0.3405941487206157
iosseliani',0.04334764019976736
girlongirl,-0.2553512452056187
mistyey,-0.09256358640736267
mistress,-1.7300554041816425
bradi,-0.3585050121686591
penchant,-0.06336484031384586
hardest…,0.03873053013395126
this',0.0167833244609709
birot,-1.3557661888210373
[haynes'],0.3446182775955148
austen,-0.4881595831317023
tov,0.20284560894779366
craze,0.6965261717973651
age,2.05016861541754
pompeo,0.40321617453384906
prewarn,-0.538476160955421
uniformli,-1.1841817640270318
comedi,0.40625557862284145
fester,-0.4524194864032375
mélang,-1.3069756973738362
kitten,-0.0788816905764394
melvil,-1.2876947001620516
pick,1.8821441404303245
hideo,0.20805314414046275
retrata,0.40338296856890404
radio,-0.5879262801912076
lust,-1.2986632471215664
stoop,0.7941675114701673
gutterbal,-2.0590826884464906
orquídea,0.22725156716262232
independentcommun,-0.3763764386918018
dogtag,0.40578219671433224
yanke,-0.356234593767298
taylor,0.18448326897016085
mortal,0.7197450699872884
lens,0.1130309703289709
foxworthy',0.45580390443973956
rowling',-0.7328291781489257
havoc,0.2518147605339046
bloodsplatt,-0.8061840907305209
updat,-0.6763212501296748
giggli,0.14348854114064905
comedyugh,-0.2687036645481905
hotbutton,-1.7269577211289122
quieter,1.5170371803332214
slick,-0.07667361766444597
thump,1.4744050034785579
skip,-0.6374637358427945
jacki,0.19746355593505271
schemat,-0.3987677942546385
shift,-2.668157906423435
dispens,-0.3038130250403983
[sports],0.3464164067192052
macdowell',-0.5459096736154634
flaccid,-3.0628428686803004
founder,-3.435785970820827
dunst',0.028337287781579925
unrepentantli,1.224289482509743
disappointingli,-2.0064709158832983
dolli,-0.5053740253562549
monologu,0.21503060723891393
rifkin,-0.15654814424717525
abras,0.056293931253804455
aristocrats',0.028677972819079498
artifici,-3.068272407946645
nonstart,-0.8257862154066256
narc,-0.7920751037942562
tsai',0.05431319642717715
implaus,-1.8216287014720018
slalom,0.16711986667580772
exclus,-0.6251655966408706
goodwil,2.595285460802615
nba,-0.7861943998004427
thenight,0.050593451149572644
janice',-2.4635748408526155
[time,0.08038737958709281
aerial,0.09350763013470459
grownup,2.9855781527291025
vital,2.3151588409107022
government/,-0.3599619132877967
abram,-0.280423016502791
archli,0.100577605453675
wellwrought,0.43519022400522706
darn,2.5855633364983714
protect,3.4564927955735993
seldahl,1.4517216821090222
stylish,1.3528910309924578
disturbingli,-0.8945089399999958
final,-1.0041791803670748
veggietal,0.8694941072286145
zboy,2.756619013416789
bankrupt,-1.7928066036102093
channel,-0.6211239331277475
mom,-1.9435250928365424
hardearn,-0.0563754574047291
miss,-2.0864840188591685
tomcat,-0.5155221830580156
richer,0.5906070069302377
appl,-0.365816459571191
channelstyl,0.3774034678074131
walter,1.04620851831767
sensibl,0.6123058221680567
agenda,1.7928647090218846
fold,-0.17186155862715397
kerrigan',-1.8136342003753472
overrid,-1.291401762923463
thumpingli,-0.8463797025084386
animé,-0.942959285939204
josh,0.07337557965046984
outlandish,3.5802420182471555
break,1.9574910874558995
tearjerk,-1.0859947332611273
ball,-0.7108548711530192
snorefest,-0.2762521973744533
declin,-1.1855072672973
bale,-0.37190883205824027
postproduct,-1.1145762238679406
soliloqui,-0.3473519858396011
cronenberg',-0.11249677660434436
testament,-0.2291601236365441
iles',-0.8142771066547333
marvin,1.5517104389611398
pantalla,0.19253367159729742
shoplift,-0.5016138662448035
supernatur,-1.8126096059168513
entendr,1.7906852869304344
cockney,-0.6694970471367543
crime,-1.6324745213170737
whack,0.1326989382807851
backyard,1.0618030612019367
firmli,-1.1354101385926385
squeez,-2.157130198311863
badmovi,-0.42833601984388203
fandango,0.0783676472486546
niccol,1.0809668404490442
yale,-0.1435227808968199
iconographi,0.423392921649487
jokest,-1.604318594550901
mccann',0.4216180621265309
disappearing/reappear,0.1354156559638279
trailer,0.7683915148241052
eileen,-0.1536418367377638
embarrassingi'm,-0.10330358137913938
filmcultur,-0.40549143636860585
wimmer,-0.3469286909952426
cook,0.6205129292618409
waif,-0.3518662583233499
unfak,0.11952582436139259
power,2.2159415249501566
tenderli,0.30655644993736825
tightli,0.712791889265417
omnibu,1.956116929934571
nicholson's],0.7723850709734184
stiffupperlip,-0.027474199616849916
'old,0.5617041757047059
[chaiken's],0.24906376175265482
len,-0.9754613693488469
dormer,0.20522452786030837
taut,3.1000187926285006
saigon,1.5222480898167192
unsurpris,-2.0944960344158683
villian,-2.6956853488444836
buffoon,-0.09944963906952708
vin,1.3123897501779684
jeremi,-0.20511658677500952
auspici,0.4968360667683077
empti,-1.5656698267008278
everybodi,-0.10435543390145936
brook,-0.10743724747436473
damm,0.16094332375381448
bigfist,-0.5955618977753608
landscap,1.9147879614155743
fritter,-0.15786878202620513
charact,-0.83919986170333
englishlanguag,0.8491516896439851
superbl,2.242539817709548
allwiseguysallthetim,-0.12625130045010954
angela,0.4673976254756769
plotlin,-0.11595383900272523
grayish,-0.3468686330556366
guidelin,-0.753950843968573
giggleinduc,0.404642521207738
limbo,-0.34502861221574016
ivan,-0.09600237901009526
khan,2.561011823193433
kouyate',0.05873900962418012
hitmen,-1.2053532452954911
fame,-1.153038467021947
unattract,-0.2837387499630488
arthous,3.3705922857801296
sociohistopolit,0.7433622492457621
rosario,0.021801893417696224
proserb,-0.5764709998983433
prolif,-2.0902021871250662
unplund,-1.5345637997651398
shrewdli,1.6515586013207433
gushi,-1.9202970332120182
sweettemp,1.4485951523960987
homer,-0.5404206857878604
'what',0.7008780544880086
thorough,1.0033737639602518
complaint,2.9310135203977676
wallet,0.40480011438787816
horribl,-2.036992580419756
spark,-2.74393151822511
itth,0.22250515901385812
stake,-0.1835337574131659
downer,-1.9696610625535966
marker,-0.903119386638684
patchi,-0.6501839953895548
happili,1.5297956483797925
teencatholicmovi,-0.470614298562479
improvis,-1.358292155433602
rigidli,-0.22469959371201373
tradit,2.7022868935531132
rebelli,-0.09294534033814301
videoshot,1.1645012477005596
instant,-1.9529861981824337
bmovi,0.6628841755151054
hewitt,-1.504452928652262
tight,1.355792093192209
multipl,0.25753226088258957
incomprehens,-0.829532154135886
zwick,0.005490027034371218
unfaith,-0.8425603542454475
insan,2.2355761773605596
gay,-1.7058775806196456
redol,0.7263239972743922
frontal,-1.4211455690452457
[ricci's],0.360432050217585
storylin,1.7237965490731035
reput,-1.6606345382574628
month',-0.03074374198945354
therapi,-0.41944970619186367
rout,0.3911330591214053
'b',-0.09033416093424258
inyourfac,-0.006023612448250372
curtain,0.5071114040310319
gruesom,0.25834732926105136
roughli,0.12183433454271535
majorli,-0.06482649105077724
audiencea,0.618069592087783
suffus,1.1105848401842606
freeway,0.07996037766566803
'drama,-0.20674345060133945
dead,-0.3930964017263882
badluck,-0.1488196035197266
